pitcher_id,pitcher_name,team,opponent,home_away,game_date,throws,recent_csw,recent_swstr,recent_pitches,recent_games,ks_actual
663623,,Washington Nationals,San Francisco Giants,away,2025-08-08,R,0.2458644075912595,0.08571428571428572,420,5,3
694462,,Atlanta Braves,Miami Marlins,home,2025-08-09,R,0.3141573033707865,0.10365853658536585,164,2,6.0
687473,,Miami Marlins,Atlanta Braves,away,2025-08-09,R,0.2599132245490789,0.12944983818770225,309,5,8.0
607200,,Atlanta Braves,Miami Marlins,home,2025-08-09,R,0.25603106434667644,0.0916030534351145,393,5,4.0
645261,,Miami Marlins,Atlanta Braves,away,2025-08-09,R,0.24509147362523728,0.08333333333333333,480,5,4.0
661563,,New York Yankees,Houston Astros,home,2025-08-09,R,0.3146853146853147,0.11904761904761904,168,2,7.0
664285,,Houston Astros,New York Yankees,away,2025-08-09,L,0.2781018088959134,0.12366737739872068,469,5,1.0
687931,,San Francisco Giants,Washington Nationals,home,2025-08-09,L,0.28235294117647053,0.12605042016806722,238,3,5.0
695418,,Washington Nationals,San Francisco Giants,away,2025-08-09,R,0.22848160525352004,0.09872611464968153,314,5,5.0
450203,,Detroit Tigers,Los Angeles Angels,home,2025-08-09,R,0.2811109041167724,0.1284796573875803,467,5,10.0
579328,,Los Angeles Angels,Detroit Tigers,away,2025-08-09,L,0.2543581663434605,0.10821643286573146,499,5,7.0
677952,,Pittsburgh Pirates,Cincinnati Reds,home,2025-08-09,R,0.25667855536276585,0.10880829015544041,193,5,5.0
607259,,Cincinnati Reds,Pittsburgh Pirates,away,2025-08-09,R,0.2524355939535421,0.0774818401937046,413,5,4.0
687064,,Baltimore Orioles,Athletics,home,2025-08-09,R,0.2683402312122488,0.10282776349614396,389,5,2.0
678022,,Athletics,Baltimore Orioles,away,2025-08-09,R,0.273412438685931,0.15503875968992248,258,5,5.0
641927,,Minnesota Twins,Kansas City Royals,home,2025-08-09,R,0.2579122243695938,0.0815450643776824,466,5,4.0
702070,,Kansas City Royals,Minnesota Twins,away,2025-08-09,L,0.25247882873603655,0.11688311688311688,462,5,4.0
680732,,Chicago White Sox,Cleveland Guardians,home,2025-08-09,R,0.28657999882661067,0.12026726057906459,449,5,7.0
676282,,Cleveland Guardians,Chicago White Sox,away,2025-08-09,L,0.3161837251179681,0.13625866050808313,433,5,3.0
668964,,Milwaukee Brewers,New York Mets,home,2025-08-09,R,0.25277045517310637,0.078125,256,5,4.0
657585,,New York Mets,Milwaukee Brewers,away,2025-08-09,R,0.33506493506493507,0.13953488372093023,86,5,2.0
669467,,St. Louis Cardinals,Chicago Cubs,home,2025-08-09,R,0.2418745713784917,0.11864406779661017,413,5,
607067,,Chicago Cubs,St. Louis Cardinals,away,2025-08-09,R,0.2563811333846177,0.06855791962174941,423,5,6.0
594798,,Texas Rangers,Philadelphia Phillies,home,2025-08-09,R,0.2842314356390244,0.16919739696312364,461,5,8.0
666200,,Philadelphia Phillies,Texas Rangers,away,2025-08-09,L,0.2831983987498304,0.11738148984198646,443,5,4.0
593958,,Arizona Diamondbacks,Colorado Rockies,home,2025-08-09,L,0.22271327750758768,0.07623318385650224,446,5,2.0
687134,,Colorado Rockies,Arizona Diamondbacks,away,2025-08-09,R,0.21664149464469834,0.07042253521126761,426,5,4.0
650633,,San Diego Padres,Boston Red Sox,home,2025-08-09,R,0.2780696131354026,0.08941176470588236,425,5,1.0
608337,,Boston Red Sox,San Diego Padres,away,2025-08-09,R,0.237830134013942,0.10307017543859649,456,5,1.0
605483,,Los Angeles Dodgers,Toronto Blue Jays,home,2025-08-09,L,0.271144744972475,0.13505747126436782,348,4,10.0
605135,,Toronto Blue Jays,Los Angeles Dodgers,away,2025-08-09,R,0.2625679763205155,0.10023866348448687,419,5,2.0
688138,,Seattle Mariners,Tampa Bay Rays,home,2025-08-09,R,0.2710595919914994,0.08962264150943396,424,5,4.0
671212,,Tampa Bay Rays,Seattle Mariners,away,2025-08-09,R,0.2848239788380633,0.10299003322259136,301,5,5.0
570632,,Minnesota Twins,Kansas City Royals,home,2025-08-10,R,0.17521438132016626,0.07142857142857142,210,5,1
686701,,Kansas City Royals,Minnesota Twins,away,2025-08-10,R,0.2961304582947679,0.10294117647058823,408,5,8
700249,,Baltimore Orioles,Athletics,home,2025-08-10,L,0.2626899344683662,0.09647058823529411,425,5,5
806960,,Athletics,Baltimore Orioles,away,2025-08-10,R,0.23494547178757705,0.06382978723404255,94,2,4
681347,,Pittsburgh Pirates,Cincinnati Reds,home,2025-08-10,R,0.30900968577223165,0.11547911547911548,407,5,6
641793,,Cincinnati Reds,Pittsburgh Pirates,away,2025-08-10,R,0.2466890596969055,0.1054945054945055,455,5,3
666214,,Atlanta Braves,Miami Marlins,home,2025-08-10,L,0.26001753209566175,0.09785202863961814,419,5,2
615698,,Miami Marlins,Atlanta Braves,away,2025-08-10,R,0.2644422647937911,0.08333333333333333,336,5,1
608331,,New York Yankees,Houston Astros,home,2025-08-10,L,0.2643286557377802,0.11752577319587629,485,5,3
669920,,Houston Astros,New York Yankees,away,2025-08-10,R,0.2590746674275451,0.10071942446043165,417,5,3
663554,,Detroit Tigers,Los Angeles Angels,home,2025-08-10,R,0.26044590576120946,0.10242587601078167,371,5,5
686799,,Los Angeles Angels,Detroit Tigers,away,2025-08-10,R,0.20404819976771194,0.08439897698209718,391,5,1
663436,,Chicago White Sox,Cleveland Guardians,home,2025-08-10,R,0.23598968116326305,0.1108695652173913,460,5,2
677944,,Cleveland Guardians,Chicago White Sox,away,2025-08-10,R,0.2439604490904263,0.08533916849015317,457,5,4
682990,,Milwaukee Brewers,New York Mets,home,2025-08-10,R,0.2683759941608779,0.09905660377358491,424,5,2
640455,,New York Mets,Milwaukee Brewers,away,2025-08-10,L,0.2561156731033569,0.09290953545232274,409,5,5
571578,,Texas Rangers,Philadelphia Phillies,home,2025-08-10,L,0.28124546763212865,0.11352657004830918,414,5,1
554430,,Philadelphia Phillies,Texas Rangers,away,2025-08-10,R,0.298066273415437,0.16194331983805668,494,5,7
434378,,San Francisco Giants,Washington Nationals,home,2025-08-10,R,0.24468318877046197,0.08714596949891068,459,5,6
669022,,Washington Nationals,San Francisco Giants,away,2025-08-10,L,0.26378321595046106,0.11421911421911422,429,5,10
694297,,Arizona Diamondbacks,Colorado Rockies,home,2025-08-10,R,0.23519212913166349,0.08558558558558559,444,5,2
685299,,Colorado Rockies,Arizona Diamondbacks,away,2025-08-10,R,0.22066933810927675,0.07948717948717948,390,5,6
656302,,San Diego Padres,Boston Red Sox,home,2025-08-10,R,0.3203342390090905,0.15106382978723404,470,5,7
678394,,Boston Red Sox,San Diego Padres,away,2025-08-10,R,0.2628364002723532,0.10183299389002037,491,5,7
693433,,Seattle Mariners,Tampa Bay Rays,home,2025-08-10,R,0.26506159503147453,0.1346578366445916,453,5,9
605288,,Tampa Bay Rays,Seattle Mariners,away,2025-08-10,R,0.21971633564509876,0.07207207207207207,444,5,4
607192,,Los Angeles Dodgers,Toronto Blue Jays,home,2025-08-10,R,0.30215589320481595,0.12688172043010754,465,5,8
641778,,Toronto Blue Jays,Los Angeles Dodgers,away,2025-08-10,L,0.28072163993948995,0.08983451536643026,423,5,4
543243,,St. Louis Cardinals,Chicago Cubs,home,2025-08-10,R,0.3111837437924394,0.10638297872340426,423,5,7
684007,,Chicago Cubs,St. Louis Cardinals,away,2025-08-10,L,0.2702372434073776,0.11894273127753303,454,5,9
671096,,Cincinnati Reds,Philadelphia Phillies,home,2025-08-11,L,0.26319433198380565,0.11020408163265306,490,5,6
592836,,Philadelphia Phillies,Cincinnati Reds,away,2025-08-11,R,0.23822252142209394,0.05623471882640587,409,5,2
701542,,New York Yankees,Minnesota Twins,home,2025-08-11,R,0.2894031873769387,0.10176991150442478,452,5,7
805673,,Minnesota Twins,New York Yankees,away,2025-08-11,R,0.29549637224055825,0.1366906474820144,417,5,9
663559,,Kansas City Royals,Washington Nationals,home,2025-08-11,L,0.24517725166545495,0.06766917293233082,399,5,5
676917,,Washington Nationals,Kansas City Royals,away,2025-08-11,R,0.2556818181818182,0.14772727272727273,176,2,3
665625,,Chicago White Sox,Detroit Tigers,home,2025-08-11,R,0.3727103115109112,0.17142857142857143,105,5,3
663978,,Detroit Tigers,Chicago White Sox,away,2025-08-11,R,0.2513884831030789,0.09948979591836735,392,5,4
500779,,Milwaukee Brewers,Pittsburgh Pirates,home,2025-08-11,L,0.23813294920574127,0.07205240174672489,458,5,3
571760,,Pittsburgh Pirates,Milwaukee Brewers,away,2025-08-11,L,0.2099774371634286,0.061068702290076333,393,5,3
571945,,St. Louis Cardinals,Colorado Rockies,home,2025-08-11,R,0.23682975009722718,0.06486486486486487,370,5,3
801403,,Colorado Rockies,St. Louis Cardinals,away,2025-08-11,R,0.23164320917944106,0.0827250608272506,411,5,5
543135,,Texas Rangers,Arizona Diamondbacks,home,2025-08-11,R,0.2681319039243605,0.10991379310344827,464,5,3
669194,,Arizona Diamondbacks,Texas Rangers,away,2025-08-11,R,0.2447786441417364,0.11038961038961038,462,5,6
664299,,Houston Astros,Boston Red Sox,home,2025-08-11,R,0.24705882352941178,0.09411764705882353,85,1,5
676979,,Boston Red Sox,Houston Astros,away,2025-08-11,L,0.30257585825027683,0.14663951120162932,491,5,5
667755,,Los Angeles Angels,Los Angeles Dodgers,home,2025-08-11,R,0.269197179813142,0.1111111111111111,432,5,6
808967,,Los Angeles Dodgers,Los Angeles Angels,away,2025-08-11,R,0.3055455270801805,0.125,480,5,6
657277,,San Francisco Giants,San Diego Padres,home,2025-08-11,R,0.2707479846416063,0.08158995815899582,478,5,3
506433,,San Diego Padres,San Francisco Giants,away,2025-08-11,R,0.27066579492208787,0.10810810810810811,370,5,6
605488,,Athletics,Tampa Bay Rays,home,2025-08-11,L,0.27537140612902383,0.125,440,5,2
686752,,Tampa Bay Rays,Athletics,away,2025-08-11,R,0.24307381212504553,0.10227272727272728,440,5,4
665152,,Baltimore Orioles,Seattle Mariners,home,2025-08-12,R,0.27237923823781374,0.1127348643006263,479,5,
663903,,Cincinnati Reds,Philadelphia Phillies,home,2025-08-12,R,0.2662689682187232,0.12558139534883722,430,5,
671106,,Cleveland Guardians,Miami Marlins,home,2025-08-12,L,0.24821110017339337,0.09090909090909091,462,5,
607074,,New York Yankees,Minnesota Twins,home,2025-08-12,L,0.2968372118180307,0.13043478260869565,506,5,
605280,,New York Mets,Atlanta Braves,home,2025-08-12,R,0.267299781372612,0.08816705336426914,431,5,
608379,,Kansas City Royals,Washington Nationals,home,2025-08-12,R,0.2512199484006713,0.09397590361445783,415,5,
672782,,Chicago White Sox,Detroit Tigers,home,2025-08-12,R,0.29626373626373625,0.0990990990990991,111,5,
642547,,Milwaukee Brewers,Pittsburgh Pirates,home,2025-08-12,R,0.2880434094506369,0.13141683778234087,487,5,
669461,,St. Louis Cardinals,Colorado Rockies,home,2025-08-12,L,0.21387946807632371,0.05236907730673317,401,5,
683004,,Texas Rangers,Arizona Diamondbacks,home,2025-08-12,R,0.27621245723887283,0.1244343891402715,442,5,
681293,,Houston Astros,Boston Red Sox,home,2025-08-12,R,0.2812767897856817,0.12814070351758794,398,5,
